Maturity,1,1,1,1,1,3,3,3,3,3,5,5,5,5,5
04/03/2010,0.2857,0.237306,0.195616,0.164112,0.146476,0.274394,0.245157,0.218812,0.195815,0.178074,0.277532,0.254003,0.233086,0.214245,0.198221
03/03/2010,0.283317,0.235023,0.193496,0.162565,0.145483,0.273391,0.244112,0.217727,0.194772,0.177186,0.276854,0.253311,0.232369,0.213533,0.197555
02/03/2010,0.284784,0.236366,0.194624,0.163998,0.147363,0.27418,0.244969,0.218587,0.195625,0.177996,0.277347,0.25387,0.232926,0.21409,0.198111
01/03/2010,0.288271,0.240172,0.198508,0.167217,0.149741,0.27638,0.247299,0.220975,0.197944,0.180052,0.279024,0.255642,0.234746,0.215904,0.199834
26/02/2010,0.290926,0.243064,0.201483,0.169922,0.152034,0.278612,0.249618,0.223338,0.20025,0.18214,0.280835,0.257508,0.236635,0.217775,0.201624
25/02/2010,0.295768,0.248465,0.207133,0.175177,0.156461,0.282193,0.253336,0.227095,0.203923,0.185515,0.283726,0.26049,0.23964,0.220745,0.204464
24/02/2010,0.292578,0.245419,0.204465,0.172839,0.154497,0.279076,0.25085,0.225324,0.202859,0.185057,0.280896,0.258485,0.238551,0.220556,0.205081
23/02/2010,0.294962,0.248044,0.207198,0.175286,0.156429,0.281039,0.252899,0.227409,0.204891,0.186894,0.282218,0.25985,0.239923,0.221906,0.206366
22/02/2010,0.295271,0.248176,0.207199,0.175269,0.156495,0.281004,0.252821,0.227302,0.204788,0.186838,0.281798,0.259382,0.239423,0.221401,0.205891
19/02/2010,0.29669,0.249586,0.208519,0.1764,0.157315,0.281279,0.253107,0.227603,0.205081,0.187092,0.281912,0.259497,0.239537,0.221513,0.205998
18/02/2010,0.29868,0.251676,0.210607,0.178494,0.159374,0.282601,0.254443,0.228928,0.206401,0.188395,0.283123,0.260729,0.24077,0.222743,0.207212
17/02/2010,0.301489,0.25442,0.213162,0.180462,0.160678,0.283812,0.255713,0.230221,0.207661,0.189539,0.28434,0.261994,0.242069,0.224035,0.20844
16/02/2010,0.305696,0.258758,0.217502,0.184408,0.164058,0.285497,0.257436,0.231965,0.209386,0.191171,0.285381,0.26305,0.24312,0.22508,0.209471
